yield_mz,yield_sb,yield_wh
0.3004098831664437,0.8533888329036293,0.12476872281244134
0.6238341482286734,0.714963757950861,0.5835782721888777
0.5612122315322511,0.10382066453284722,0.4215253945648084
0.9873051033789673,0.08029514119865166,0.4335678896814158
0.5622103929602843,0.8176788708325959,0.3143947509952987
0.6046035740779074,0.8089297892255164,0.4245326246174522
0.40625938531526384,0.6348337939184855,0.10844396068863837
0.8208400564716412,0.857737808619687,0.03899559799630625
0.5119876327790467,0.45380814623378507,0.10937971157433113
0.8270439881450653,0.21649009123737217,0.9752864242236307
0.37038560730279213,0.577140054729555,0.6347855069859119
0.37595545411674425,0.6087270700677266,0.4389996607582387
0.6485693467973711,0.6712439411963325,0.7329982702361285
0.0023353294825829707,0.17078436151091136,0.9653821364600801
0.09463236137501285,0.49402560968406917,0.5870454349565817
0.2942900468047125,0.567300640086927,0.8869730091508209
0.9204955892185688,0.3331286392955345,0.879357363141384
0.6919240729237375,0.620567905060114,0.5007756144708624
0.5109448781306197,0.8671116560343918,0.6440132899166305
0.587215699548683,0.6726902428351053,0.5600979502917378
0.23757722839218565,0.3356936601946493,0.03725093712395089
0.8994790826088273,0.7820086444194765,0.4257395204024934
0.5674993965072671,0.3923689401296606,0.7081835350534351
0.5382291848240617,0.07136411928621467,0.5464532579565479
0.6841800750998469,0.1829924105987576,0.9375638965040041
0.6209314743002604,0.016275345240305272,0.9106516227871582
0.3397980005059412,0.4607756094471599,0.02119105579458347
0.9699694575307136,0.8043765528180411,0.9960809040020582
0.31239621580347054,0.4842301300120766,0.6111537791521042
0.364937174410365,0.8142658557837161,0.9264272624099429
0.27263899394223556,0.3021320388710259,0.8640038852560381
0.9982962723505296,0.7765356455674038,0.5802467855734591
0.39249240753819814,0.8110431320012353,0.25900010674681695
0.46628285493344157,0.7558180773907417,0.026894483481456954
0.6524489441709739,0.9901829203169676,0.4900275014051355
0.9958889659174824,0.6544611276586091,0.8912449423577677
0.10099077648952326,0.42509618635790725,0.4338337533005725
0.6915404197934216,0.5748604694445084,0.7379135872315797
0.4344182222988683,0.6765348878816195,0.3679189052503171
0.18776927130613652,0.9981573509486552,0.6313178134010036
0.2880131547555823,0.0672576954096995,0.2944802804729032
0.7258814752775975,0.8362905642021433,0.31570509060857743
0.36838395129887713,0.34284235643074035,0.07173442850842737
0.6446248583800489,0.769874760440927,0.2633291637153996
0.6776528204447365,0.2483668644978274,0.2512723805971552
0.7660705553004211,0.9130337026370323,0.3403901637263277
0.20833135859979013,0.420949442896441,0.08040376080928646
0.24699232913734037,0.47237108114822735,0.5232059337067863
0.6195580603257552,0.7719564289647692,0.6778709353781216
0.819588663143955,0.4148481464221424,0.6960943382845435
0.22495265359484273,0.6367598842656675,0.34102436185528995
0.016991157912676136,0.8899414606933665,0.8688074772245719
0.3904611407440003,0.19033774924596603,0.2229069679634903
0.6309527804303134,0.649406686521304,0.943453567356305
0.1045338019154195,0.7209133057013505,0.5995156897488745
0.30502696713692456,0.20952289648342326,0.01173468918018672
0.7766899544499429,0.47565925534495856,0.7182130515792038
0.7884477674690893,0.39084446699496,0.7912686899243081
0.03468729249420466,0.12441078717338017,0.5392107024263805
0.9982977039206157,0.26289773526482807,0.16268959990831577
0.19607258641834735,0.5233925065281939,0.9977793724651985
0.14891619265624745,0.43134843754250707,0.18187107863086982
0.5043429007044693,0.8823882669279542,0.15571948554528225
0.15536394758884087,0.3412333534541011,0.3656308293987046
0.11476224103082944,0.08620178959926661,0.4743279879949094
0.8509830767798973,0.5627211877325938,0.45451907474637376
0.9271409264384789,0.7678389464134153,0.6279262407657823
0.7493254611101235,0.1601706501070711,0.050453313431458646
0.9548078218621404,0.2792636219233513,0.5815609105785455
0.9879398047726371,0.6059727122533614,0.4371022116563583
0.9600127343779185,0.3872037140085526,0.4045552086280597
0.8638794482942412,0.47536170966396785,0.8393596495001975
0.2989365450805628,0.8138286671305938,0.768709028238183
0.1727297361534984,0.05929776498723338,0.36122352363988874
0.652026506834405,0.43099896107742075,0.7893985779803039
0.2604462915926353,0.21796205300259486,0.7637842081115718
0.5342982774022772,0.9696711357327236,0.5581033675121776
0.6111585225737292,0.09036019885806457,0.5819360242724086
0.47154821439531214,0.1446884964392252,0.3574369317368583
0.3734804419955462,0.8427048680575224,0.9214805376264427
0.008651990645011653,0.9663612931913752,0.913109160589451
0.1807389995301456,0.6984945793627332,0.12646999887322263
0.42522761899477934,0.40136876499719054,0.5944262485729632
0.9766669597538172,0.1201889221626592,0.6373225628733395
0.3981604401800326,0.8197552537327119,0.5343517106318465
0.949350223046575,0.13403852124557536,0.24741428973104385
0.35634302217226255,0.24722854522284887,0.3478474244560491
0.30854979903468316,0.37671617464473717,0.3648715081788201
0.6723051649548564,0.3161454700483902,0.38580315055716063
0.9472331949107374,0.22478363883533425,0.7810860931788471
0.5416216059934261,0.4035015999435285,0.6006645846595156
0.6813182073202615,0.8059041222760479,0.5488914137441876
0.8698453137942447,0.2310885535599202,0.7715996500729883
0.14937925342328873,0.12888233415462524,0.06617075757513269
0.349561566768291,0.8900758814708258,0.34292136135672047
0.676490628608253,0.23042086489004532,0.5186961313211241
0.6519724389795459,0.8183142872407559,0.3070922704736696
0.6498173786060883,0.9446677948607455,0.097674367037339
0.6384645860776126,0.606419417943101,0.27332247445403424
0.054899610989943004,0.14100440939547343,0.7790549914128286
