yield_mz,yield_sb,yield_wh
0.8560055960784791,0.31583348460641936,0.1826568066962665
0.22601972926722969,0.792579265974982,0.42936832378991496
0.8633208836078102,0.8170214198039087,0.9919254870283756
0.15475619856622624,0.6246599909521743,0.8410807409610372
0.2779183755951532,0.8390071497751368,0.5871624222955069
0.7784324509582564,0.9695942344330114,0.5402861897034593
0.5124561132272837,0.6254100779510438,0.6425259869700856
0.12096406253344871,0.6902717115504514,0.005441722956429751
0.5526291570625073,0.9576763473894243,0.6469949198673607
0.6869118264140257,0.8286961892834255,0.9804758255233761
0.6390466581171658,0.3160317754545917,0.6120954099463607
0.6731470976782902,0.16753803777116727,0.4901222926984692
0.8562744655398129,0.5908527069503835,0.6340622065031771
0.23171935029433843,0.022956297064867126,0.6750842190010549
0.6798732815620369,0.5541106379104396,0.24855600722093707
0.3508046722394801,0.4038236471026263,0.776111840427185
0.6757072848783743,0.6633248351592037,0.8628425733630763
0.02113974371478211,0.902241366832311,0.7239941028739713
0.6042588410108376,0.846132617870183,0.5678656495179248
0.8975605709991568,0.9611782185830269,0.7265913998722948
0.5606158732144696,0.6350352251419594,0.46865532959856016
0.553834412321222,0.7274601863941642,0.43633118886278854
0.271451143704005,0.42993697807662645,0.020995595195497874
0.4902413242228788,0.24527348336339194,0.7039000590585754
0.5260864574786849,0.6117937014235775,0.7493793860354885
0.6495357046053607,0.376847882198862,0.4621671084435828
0.1418380641732072,0.5628176334868644,0.09914612336646667
0.9237494111655038,0.7722234345550915,0.2570520726336505
0.2561768558123724,0.1996303600417093,0.2599035150961674
0.08242628374937488,0.42617305552153406,0.8091950127825247
0.24100646677604565,0.6811233568934847,0.6708328054588498
0.22092436004169225,0.6105530785351255,0.8074009158472196
0.030143385822491542,0.1939807944410561,0.4483708926645842
0.30912113930854046,0.6564759198042649,0.12965444031337348
0.6591438020018613,0.13412804094345487,0.6039757358209744
0.11088599304113167,0.5927939996966718,0.6620519777849798
0.7149449030781527,0.5332716193209566,0.6817938540804805
0.7899306296012782,0.21584360818521853,0.19833226876037446
0.048606986031877186,0.2406418813812492,0.9270805503519344
0.7765007507265591,0.31189377345800584,0.2408347450847147
0.866056090082377,0.8276848377654965,0.30032930305768035
0.8768804040017274,0.13592894828501445,0.008863430618001766
0.12779607075145982,0.038667124103741624,0.9396874281626373
0.6713114088727167,0.9113267452729891,0.886680759433487
0.7094185153994053,0.5767204230556564,0.8386225647294625
0.8497054893474453,0.11742261090060901,0.15776786373681373
0.6403954906090372,0.3445516352062209,0.8663048680262828
0.20666574918925273,0.5972403148114733,0.7538425141002766
0.24348411139650195,0.6654481416804182,0.9809498111884757
0.4830939392016753,0.42655213414075,0.733576135974529
0.4269674844397382,0.02256105806137154,0.9938246798301842
0.10221015687315449,0.8559907055146976,0.787375788375762
0.6293020485857548,0.4214005493501982,0.5923946659635415
0.4105325137111727,0.46788817148960415,0.6151419023773737
0.9825891993992597,0.8288163123053464,0.8377985546440153
0.6752296434853183,0.9919351945246494,0.8882374322450679
0.4077122646075827,0.06684098629996749,0.41264525107692074
0.18618832393342744,0.9772336816099741,0.805774379257067
0.5261564356754557,0.11168316763289332,0.6953113005138108
0.15689323851598969,0.17154745866746557,0.539621661239557
0.43694220960944763,0.7555355292090872,0.7746032547466108
0.4437571898322046,0.6272400319750223,0.5971322785293165
0.6782600169380535,0.4956028677942842,0.8444059197329852
0.8882815343303674,0.5892240347818342,0.4657244382852407
0.1093214174589302,0.599480765892295,0.5777171218440595
0.22276630048636137,0.12352407216929517,0.8557565954980498
0.6053379583472653,0.8798217169493696,0.6821449280213802
0.6195761926836407,0.3158212770444362,0.22735708901559304
0.9582009149129276,0.17297662178955087,0.5700577580971974
0.08933089225808266,0.03183176756158823,0.8274098649385271
0.42180470372192735,0.015860278078177248,0.4699798056541993
0.5057944533693878,0.8905375344902499,0.9908802240540211
0.7935725877442227,0.6040544433688256,0.9651767858205206
0.7966739379981533,0.5456248013224003,0.9239465166016497
0.3496011367347279,0.8274666723028484,0.5366714694008651
0.5906562910331371,0.39406021223393106,0.7343648193796457
0.5495096453418779,0.5939185347732555,0.3139265605368253
0.34145877951623693,0.04075272033592081,0.7129923581597392
0.36753213749594327,0.6358169856540022,0.005944610635103986
0.8127275962476211,0.38167603172946696,0.2072506853824807
0.5734889837877115,0.4914801204098319,0.3146832068643146
0.6544067143838643,0.7216042854250736,0.08585868465182578
0.9302651918182752,0.9900640311764517,0.05863736812616238
0.6350188978383944,0.9059717251286943,0.2923499867763134
0.48372085130503495,0.3583885080625472,0.5030184817520201
0.3198988269816868,0.2512755607559586,0.08649070208662657
0.24552401742418417,0.2204433185527057,0.7934421478076437
0.4940379766816446,0.035867286482967886,0.6988478468973275
0.6997195035546457,0.021941675193849375,0.25042183837076715
0.7112046314543375,0.7385385121890967,0.7767147923454143
0.08026256498233486,0.468988855137602,0.44426666366558476
0.9351163852575552,0.30071127614968474,0.07941026552695607
0.133809636085513,0.0007629589367607048,0.29379583489996997
0.3866463208715293,0.8060671317934442,0.1348619447724957
0.7447305509386256,0.585340720850837,0.5957503536767343
0.2653001412525078,0.37649482235096954,0.023174218389350965
0.19821930517027375,0.5983745471787363,0.4421605168598126
0.9037745346268651,0.5503621979709559,0.31265144096661335
0.3963450946806262,0.5529263649247813,0.02278617183960041
0.41659394450261333,0.9177036036984197,0.19553559337520288
