yield_mz,yield_sb,yield_wh
0.7986761976211266,0.7565894484151802,0.9996115261439469
0.6443041627033157,0.03491110681828813,0.8436021881700821
0.9575387228669777,0.3463939947814082,0.3334200845798575
0.6003574541549785,0.7188411099959813,0.9661653252364872
0.2779880951746807,0.2088347744448933,0.15775574717650154
0.6124195662141535,0.631227483484725,0.08215041013669155
0.23732168836700906,0.32589591528923467,0.10815787522446929
0.5998692051659783,0.79413414402634,0.5079259136485742
0.632634913837744,0.9593623418074959,0.4752848077184315
0.37119077895758845,0.4975415270567515,0.18291562583188048
0.8530386813633102,0.6792215251644578,0.027370259703385025
0.3514517364758787,0.21819497019655576,0.7747407578547074
0.049665049859632826,0.7689577371496545,0.9681526252033527
0.18713736968307382,0.12421460749969737,0.7772042634725405
0.6154369508303621,0.48288068478640045,0.502859633991879
0.49505764367998384,0.3198340074637227,0.7920577465618003
0.2725520531895651,0.15196225504599736,0.12839306714601828
0.07736830396961536,0.2617098805367827,0.13400555557876515
0.8805784206353341,0.13529831193279396,0.026505747268321445
0.13007257054470367,0.26645289375450154,0.5541778289048231
0.01046193195099765,0.828147452729462,0.4251419596103718
0.991367768361943,0.6636504936445086,0.9701044223373325
0.6507986681336765,0.44768326885213283,0.23770458935881444
0.2279332561304508,0.5056080773126691,0.3085136633530472
0.8780949630205366,0.5249941070778761,0.8673550291604892
0.5580024976398892,0.6103489668251709,0.5827464890043935
0.3556408018068916,0.4650937316068291,0.4633103643914731
0.8698164413037521,0.07880130653015927,0.13043500478062753
0.37877583694243555,0.752251312178682,0.684872186001814
0.15070139035482066,0.06068675961821346,0.46753492754154535
0.5715425901217155,0.28953648408742705,0.7780766780025999
0.8923195540511222,0.18756576493719257,0.8970137301918644
0.4543146823657771,0.4549487389914372,0.6872923001318928
0.552596313921798,0.21446300878993807,0.7612521204758728
0.7161185475675433,0.22016655528138118,0.7693091223409481
0.15157979716927183,0.9354998782160949,0.22819815597647253
0.19922925795107882,0.782716799290877,0.36993014636412214
0.32070152061434665,0.09827367694814693,0.8124885988735172
0.15919508988412778,0.6091100793581992,0.26097789913890435
0.04083861340573103,0.5721717605183275,0.7161040895141773
0.5748566364607749,0.9708729643864066,0.9413009558098826
0.5936771962669813,0.5188521889164589,0.8376446740502849
0.8278463635362844,0.3032033596807666,0.5866415488692025
0.27593911080002764,0.09586134692064419,0.683697664839157
0.916689574285498,0.2679531310135689,0.8923923585430108
0.9021843488426308,0.9598841416054028,0.800549453977499
0.7639317302231492,0.05229613322410398,0.8859739303492571
0.08202588256805088,0.3392645447138096,0.9848415405014951
0.9281167643881545,0.1941521187972841,0.9655311461055474
0.3402893877643096,0.4457817159781472,0.24139318469869764
0.8359090168604695,0.6889771513152987,0.3005800786986178
0.06832379122850396,0.47469744034336436,0.4783806115428638
0.623822128960401,0.021039895871459935,0.7599456206693704
0.008472087113781002,0.46456989142350136,0.11601679875225923
0.037482415117640056,0.8427756068452411,0.771829159878348
0.9820196449885376,0.7576955891348063,0.6699388470157037
0.1870073657933664,0.6378629206755192,0.1413344264097537
0.8807188454564172,0.9981626510288146,0.903338339543354
0.7903577722932171,0.01791894702765351,0.2104881953729847
0.6746481753911822,0.21166365532861553,0.7110912895478734
0.7468696160419218,0.44191623421301407,0.15466115524013024
0.8073918243506796,0.5112684725815179,0.6803728605738572
0.6671038973830099,0.6402439713900732,0.3896290382141716
0.8058523017788708,0.29415489463904976,0.7498699308330125
0.04448495662667762,0.07247976641560283,0.3451083238238126
0.4363536693278829,0.0038278631139574415,0.6973038068080092
0.00987192316166352,0.15883744091458596,0.30212281457433476
0.6962146104975078,0.3998995483516682,0.24067796379610873
0.32984056515868776,0.5980706601075159,0.5965058537782983
0.022882615505079196,0.8857794497205727,0.56276981123276
0.6233182870901541,0.5357429097643123,0.14994709288219243
0.9691638600324041,0.3471977394647685,0.19449602923805165
0.47936470720060753,0.9425768987683614,0.16885384951198146
0.49180574465011306,0.2562344461767593,0.9329282171476643
0.7720544695564981,0.3795892540473441,0.8670526022613433
0.3806326766010312,0.3552982139655054,0.25373610891359855
0.237904112921267,0.7885464324517638,0.6375462754709865
0.2893155338415705,0.12999114043456172,0.36219004180853
0.9688432513587079,0.29383925420072876,0.031963096466148366
0.9692993825411278,0.20329916653448454,0.1726735905176443
0.00210179418992551,0.060505372438667604,0.6529277093269212
0.9899372073731193,0.9438743960766183,0.983710646518205
0.6280685500273466,0.9408481124106417,0.511797130234817
0.23324585334874415,0.9832063549829662,0.46521144252466906
0.7026180984362554,0.7239828817922237,0.930251312429467
0.1106906426813441,0.8108462057723581,0.9947784463881183
0.362829949260695,0.693780185682047,0.6245447516503422
0.6597040713618046,0.9557750273760958,0.5612945516117226
0.4418677408464736,0.737567270099602,0.9609281471308412
0.5669540146429224,0.33561979131758346,0.27266803201211287
0.5418833903331208,0.7031577463252994,0.11295961547890176
0.6212683715691341,0.25241187273872523,0.949325818600047
0.44794469571666196,0.9971505465808825,0.5126818694643859
0.383159571737145,0.4038122137636805,0.22159592229821212
0.8669747884002474,0.07755927330947965,0.8901398183400184
0.8635000880044214,0.7247231587606161,0.25509101606420126
0.6066582929432958,0.6496862480637576,0.725450500472132
0.7719373441057888,0.5672929789231818,0.9036296396758396
0.18962665671002665,0.7823970725991293,0.2599365268686755
0.6621488585413349,0.765029115625223,0.580237766955099
