yield_mz,yield_sb,yield_wh
0.5425130157102337,0.04315295466269031,0.35341526879577856
0.7672540695788137,0.5866994438317502,0.3158451786767048
0.11956752397647386,0.5830779901280694,0.21497670547534853
0.23621317837210454,0.21195158919088342,0.030800165946080815
0.8873826664901067,0.7203660483573899,0.6408750588902545
0.05915746118021781,0.3934642860186116,0.07096531279979246
0.2940817217842956,0.8318839487963476,0.48180719532958294
0.6452906875192744,0.2016616946697497,0.7083236370528454
0.4889103037920405,0.5865486342591867,0.5646495842759607
0.7758673350766013,0.6824815024673959,0.18378820953256125
0.7491154527327759,0.9572071186576158,0.25176386457806665
0.7487696901907479,0.7179557057171807,0.6557808965850433
0.3261931641391036,0.6878629354843807,0.9904116798841421
0.7814578664943276,0.19982866008464817,0.41645269787296657
0.8232905645656914,0.4785590075821138,0.4891707390702523
0.19011981787164656,0.7855773824409892,0.5098568066021053
0.2875231496748776,0.5538599712765967,0.9859935875612702
0.4850248828430028,0.4424236327268035,0.2966891208510357
0.42471325415236594,0.6206244595595115,0.18121079236804138
0.9864498965365075,0.017038012207836517,0.7598224874057916
0.35482884935803827,0.5891713551928959,0.11490059882098769
0.6073629655393589,0.03394494739419285,0.95426834470274
0.12065818905152681,0.608026761086549,0.9060339120792734
0.7651985805867729,0.08514928276267231,0.6312426540401841
0.941989014187611,0.23132569371989375,0.13041472063704995
0.8671416005226168,0.6176160866894143,0.42021347110634044
0.2635862711100573,0.9003249783807011,0.17880491158594036
0.2980862823041114,0.9616106264348618,0.6081806840603127
0.1054248035370473,0.7175686661889044,0.21370738137673317
0.5443764227762647,0.7920205283839976,0.6954121878926597
0.6265991777055006,0.7579550631520867,0.3261768785395487
0.7632336883744496,0.7307373804350333,0.7064963649939296
0.7035083109471726,0.30714662310357665,0.6867329317646506
0.16661180757874627,0.9137808741967861,0.7377862729367631
0.9629689583840607,0.8396008100068928,0.9119534350544017
0.9817475639842956,0.8765742531036076,0.807155789988636
0.514024483386315,0.6710261365944147,0.3842648859356884
0.9610209991271823,0.24456366233722004,0.2012772073554694
0.15176015318687341,0.15909176650315793,0.9120704453845101
0.1484397149163793,0.4919213667900304,0.9869353691935784
0.9467465332719236,0.06368468279511474,0.5020106012204059
0.4908184959687991,0.5660421261698172,0.6748167817944248
0.7293236715053871,0.7948978520036963,0.5787735950173453
0.4838902214550945,0.21958377161011633,0.08964888323313902
0.1985150050518817,0.059776280498339385,0.4918048905167668
0.7139955468037005,0.8191479045629372,0.040641426339909414
0.7923870263320729,0.4247900976833545,0.266943407465119
0.6969169621870237,0.767639553777812,0.5223671717307907
0.9377068961624766,0.4015559310874254,0.9338001103630805
0.12820548539735455,0.3794526903166847,0.27647933982253037
0.8906680011955208,0.3092368533762794,0.25207678707802117
0.1824993563836821,0.7434727496981665,0.1271477301570646
0.5894287319911129,0.5642549018352518,0.4938577491734001
0.4290579595288292,0.0602510424435827,0.23972698352552446
0.5819066354019421,0.2065578155830261,0.47657291589027284
0.4750532670294172,0.4784637027425763,0.9951336511226678
0.8004753978759416,0.17141450929550262,0.9216550138229289
0.8684707227582886,0.1208006030933595,0.9927685222024982
0.9838585358867924,0.0012721033169201812,0.7817757625754591
0.3095939054277993,0.8547633360830817,0.2424436963274026
0.1114911667082581,0.21505837490940782,0.9696822942832507
0.43430377738782144,0.7342589861882154,0.7143784790535765
0.5697871013813152,0.4403798896408384,0.5324635523551494
0.8067502806302598,0.8898706566609549,0.7134278653662094
0.24875973943298446,0.9735287482767551,0.16685471853305833
0.3447409092325747,0.5449755003074688,0.7669060846256083
0.8187688488563816,0.8689875506238495,0.21413341295570887
0.6723443177610227,0.22411991773654116,0.9694906210340141
0.22293997927122344,0.4770073749906021,0.42667565448497125
0.9762448300398535,0.9714993158293616,0.4852982350735785
0.834579387680277,0.5531702756135305,0.8274553820246421
0.8579070891009961,0.2191618237208759,0.15616121506465486
0.0733786544932361,0.39320494988812316,0.7420822377891856
0.341967222667817,0.6711741078848609,0.35082630630066725
0.08133879447375769,0.5383459755921538,0.05272557421679913
0.8588744257814481,0.549685950868697,0.050390734742027266
0.5852017544566891,0.9496246942441078,0.7921644243540783
0.8047961324474349,0.467571569661136,0.21002269275080288
0.5088538694010077,0.2859565632959329,0.42868584808523247
0.7210347766183768,0.2157124526921168,0.5250689268956222
0.5816407369387482,0.44988027556885113,0.15590909757855942
0.834989061282477,0.6755716678447102,0.02408556102752779
0.03790257629266003,0.3403986569621892,0.13425967922683502
0.13325581126434483,0.30203364707831193,0.14188858133142845
0.836535579234939,0.8835331633993929,0.49020094841404593
0.27394953895252283,0.7277564415332004,0.42783061695583724
0.1516489755472381,0.2797372130920971,0.017082972887326076
0.15721159334089851,0.23964028751590782,0.9775439946314307
0.26998666047340725,0.25688542784474355,0.4027712930893964
0.3421452988450322,0.10514170563527103,0.6969691058741412
0.07721300314481006,0.1867379136963846,0.14065162281420518
0.9938744559315312,0.5239790982787819,0.33507655870167197
0.45023883957344313,0.638120169648468,0.3512652412313406
0.6382608648437098,0.1646306442433787,0.4303589820656477
0.7270210003263584,0.9578354669375452,0.576149660038277
0.8046036518593586,0.4318404709151126,0.4675213258294043
0.8441164717942168,0.7381791301615742,0.4551026582466262
0.9825977824614435,0.8319465353824707,0.03460945220713685
0.42190157707275233,0.6537119870377799,0.9045275722526279
0.9450470342521569,0.45718343390890215,0.46822462064958903
